CBSA_name	cbsa	yr	qtr	index_nsa	index_sa
"CaliforniaLexington Park, MD"	15680	1975	2		
"CaliforniaLexington Park, MD"	15680	1975	3		
"CaliforniaLexington Park, MD"	15680	1975	4		
"CaliforniaLexington Park, MD"	15680	1976	1		
"CaliforniaLexington Park, MD"	15680	1976	2		
"CaliforniaLexington Park, MD"	15680	1976	3		
"CaliforniaLexington Park, MD"	15680	1976	4		
"CaliforniaLexington Park, MD"	15680	1977	1		
"CaliforniaLexington Park, MD"	15680	1977	2		
"CaliforniaLexington Park, MD"	15680	1977	3		
"CaliforniaLexington Park, MD"	15680	1977	4		
"CaliforniaLexington Park, MD"	15680	1978	1		
"CaliforniaLexington Park, MD"	15680	1978	2		
"CaliforniaLexington Park, MD"	15680	1978	3		
"CaliforniaLexington Park, MD"	15680	1978	4		
"CaliforniaLexington Park, MD"	15680	1979	1		
"CaliforniaLexington Park, MD"	15680	1979	2		
"CaliforniaLexington Park, MD"	15680	1979	3		
"CaliforniaLexington Park, MD"	15680	1979	4		
"CaliforniaLexington Park, MD"	15680	1980	1		
"CaliforniaLexington Park, MD"	15680	1980	2		
"CaliforniaLexington Park, MD"	15680	1980	3		
"CaliforniaLexington Park, MD"	15680	1980	4		
"CaliforniaLexington Park, MD"	15680	1981	1		
"CaliforniaLexington Park, MD"	15680	1981	2		
"CaliforniaLexington Park, MD"	15680	1981	3		
"CaliforniaLexington Park, MD"	15680	1981	4		
"CaliforniaLexington Park, MD"	15680	1982	1		
"CaliforniaLexington Park, MD"	15680	1982	2		
"CaliforniaLexington Park, MD"	15680	1982	3		
"CaliforniaLexington Park, MD"	15680	1982	4		
"CaliforniaLexington Park, MD"	15680	1983	1		
"CaliforniaLexington Park, MD"	15680	1983	2		
"CaliforniaLexington Park, MD"	15680	1983	3		
"CaliforniaLexington Park, MD"	15680	1983	4		
"CaliforniaLexington Park, MD"	15680	1984	1		
"CaliforniaLexington Park, MD"	15680	1984	2		
"CaliforniaLexington Park, MD"	15680	1984	3		
"CaliforniaLexington Park, MD"	15680	1984	4		
"CaliforniaLexington Park, MD"	15680	1985	1		
"CaliforniaLexington Park, MD"	15680	1985	2		
"CaliforniaLexington Park, MD"	15680	1985	3		
"CaliforniaLexington Park, MD"	15680	1985	4		
"CaliforniaLexington Park, MD"	15680	1986	1		
"CaliforniaLexington Park, MD"	15680	1986	2		
"CaliforniaLexington Park, MD"	15680	1986	3		
"CaliforniaLexington Park, MD"	15680	1986	4		
"CaliforniaLexington Park, MD"	15680	1987	1		
"CaliforniaLexington Park, MD"	15680	1987	2		
"CaliforniaLexington Park, MD"	15680	1987	3		
"CaliforniaLexington Park, MD"	15680	1987	4		
"CaliforniaLexington Park, MD"	15680	1988	1		
"CaliforniaLexington Park, MD"	15680	1988	2		
"CaliforniaLexington Park, MD"	15680	1988	3		
"CaliforniaLexington Park, MD"	15680	1988	4		
"CaliforniaLexington Park, MD"	15680	1989	1		
"CaliforniaLexington Park, MD"	15680	1989	2		
"CaliforniaLexington Park, MD"	15680	1989	3		
"CaliforniaLexington Park, MD"	15680	1989	4		
"CaliforniaLexington Park, MD"	15680	1990	1		
"CaliforniaLexington Park, MD"	15680	1990	2		
"CaliforniaLexington Park, MD"	15680	1990	3		
"CaliforniaLexington Park, MD"	15680	1990	4		
"CaliforniaLexington Park, MD"	15680	1991	1		
"CaliforniaLexington Park, MD"	15680	1991	2		
"CaliforniaLexington Park, MD"	15680	1991	3		
"CaliforniaLexington Park, MD"	15680	1991	4		
"CaliforniaLexington Park, MD"	15680	1992	1		
"CaliforniaLexington Park, MD"	15680	1992	2		
"CaliforniaLexington Park, MD"	15680	1992	3		
"CaliforniaLexington Park, MD"	15680	1992	4		
"CaliforniaLexington Park, MD"	15680	1993	1		
"CaliforniaLexington Park, MD"	15680	1993	2		
"CaliforniaLexington Park, MD"	15680	1993	3		
"CaliforniaLexington Park, MD"	15680	1993	4		
"CaliforniaLexington Park, MD"	15680	1994	1		
"CaliforniaLexington Park, MD"	15680	1994	2		
"CaliforniaLexington Park, MD"	15680	1994	3		
"CaliforniaLexington Park, MD"	15680	1994	4		
"CaliforniaLexington Park, MD"	15680	1995	1		
"CaliforniaLexington Park, MD"	15680	1995	2		
"CaliforniaLexington Park, MD"	15680	1995	3		
"CaliforniaLexington Park, MD"	15680	1995	4		
"CaliforniaLexington Park, MD"	15680	1996	1		
"CaliforniaLexington Park, MD"	15680	1996	2		
"CaliforniaLexington Park, MD"	15680	1996	3		
"CaliforniaLexington Park, MD"	15680	1996	4		
"CaliforniaLexington Park, MD"	15680	1997	1		
"CaliforniaLexington Park, MD"	15680	1997	2		
"CaliforniaLexington Park, MD"	15680	1997	3		
"CaliforniaLexington Park, MD"	15680	1997	4	114.8	2.81
"CaliforniaLexington Park, MD"	15680	1998	1	116.18	2.82
"CaliforniaLexington Park, MD"	15680	1998	2	116.01	2.81
"CaliforniaLexington Park, MD"	15680	1998	3	116.94	2.86
"CaliforniaLexington Park, MD"	15680	1998	4	117.84	2.77
"CaliforniaLexington Park, MD"	15680	1999	1	119.13	2.89
"CaliforniaLexington Park, MD"	15680	1999	2	118.06	2.91
"CaliforniaLexington Park, MD"	15680	1999	3	116.12	2.86
"CaliforniaLexington Park, MD"	15680	1999	4	119.96	3.05
"CaliforniaLexington Park, MD"	15680	2000	1	119.87	3.06
"CaliforniaLexington Park, MD"	15680	2000	2	121.51	2.99
"CaliforniaLexington Park, MD"	15680	2000	3	119.89	2.92
"CaliforniaLexington Park, MD"	15680	2000	4	122.13	2.96
"CaliforniaLexington Park, MD"	15680	2001	1	126.34	2.99
"CaliforniaLexington Park, MD"	15680	2001	2	125.55	2.95
"CaliforniaLexington Park, MD"	15680	2001	3	127.89	3.02
"CaliforniaLexington Park, MD"	15680	2001	4	130.5	3.04
"CaliforniaLexington Park, MD"	15680	2002	1	132.84	3.12
"CaliforniaLexington Park, MD"	15680	2002	2	133.98	3.14
"CaliforniaLexington Park, MD"	15680	2002	3	136.47	3.17
"CaliforniaLexington Park, MD"	15680	2002	4	140.87	3.25
"CaliforniaLexington Park, MD"	15680	2003	1	142.64	3.3
"CaliforniaLexington Park, MD"	15680	2003	2	146.93	3.39
"CaliforniaLexington Park, MD"	15680	2003	3	149.31	3.44
"CaliforniaLexington Park, MD"	15680	2003	4	158.72	3.71
"CaliforniaLexington Park, MD"	15680	2004	1	165.31	3.87
"CaliforniaLexington Park, MD"	15680	2004	2	173.82	4.06
"CaliforniaLexington Park, MD"	15680	2004	3	185.5	4.39
"CaliforniaLexington Park, MD"	15680	2004	4	192.58	4.54
"CaliforniaLexington Park, MD"	15680	2005	1	203.23	4.78
"CaliforniaLexington Park, MD"	15680	2005	2	218.08	5.13
"CaliforniaLexington Park, MD"	15680	2005	3	226.36	5.29
"CaliforniaLexington Park, MD"	15680	2005	4	236.76	5.58
"CaliforniaLexington Park, MD"	15680	2006	1	242.9	5.76
"CaliforniaLexington Park, MD"	15680	2006	2	249.57	5.91
"CaliforniaLexington Park, MD"	15680	2006	3	252.74	5.98
"CaliforniaLexington Park, MD"	15680	2006	4	257.61	6.11
"CaliforniaLexington Park, MD"	15680	2007	1	255.17	6.02
"CaliforniaLexington Park, MD"	15680	2007	2	260.2	6.14
"CaliforniaLexington Park, MD"	15680	2007	3	253.57	6.03
"CaliforniaLexington Park, MD"	15680	2007	4	253.24	6.01
"CaliforniaLexington Park, MD"	15680	2008	1	249.82	5.88
"CaliforniaLexington Park, MD"	15680	2008	2	243.99	5.82
"CaliforniaLexington Park, MD"	15680	2008	3	232.53	5.62
"CaliforniaLexington Park, MD"	15680	2008	4	226.97	5.6
"CaliforniaLexington Park, MD"	15680	2009	1	230.82	5.44
"CaliforniaLexington Park, MD"	15680	2009	2	221.29	5.21
"CaliforniaLexington Park, MD"	15680	2009	3	218.86	5.29
"CaliforniaLexington Park, MD"	15680	2009	4	213.16	5.15
"CaliforniaLexington Park, MD"	15680	2010	1	211.37	5.15
"CaliforniaLexington Park, MD"	15680	2010	2	203.37	5.04
"CaliforniaLexington Park, MD"	15680	2010	3	209.44	5
"CaliforniaLexington Park, MD"	15680	2010	4	206.83	4.94
"CaliforniaLexington Park, MD"	15680	2011	1	203.75	4.96
"CaliforniaLexington Park, MD"	15680	2011	2	197	5.03
"CaliforniaLexington Park, MD"	15680	2011	3	199.81	4.84
"CaliforniaLexington Park, MD"	15680	2011	4	202.25	4.9
"CaliforniaLexington Park, MD"	15680	2012	1	197.56	4.8
"CaliforniaLexington Park, MD"	15680	2012	2	194.52	4.75
"CaliforniaLexington Park, MD"	15680	2012	3	201.13	4.89
"CaliforniaLexington Park, MD"	15680	2012	4	200.77	4.85
"CaliforniaLexington Park, MD"	15680	2013	1	202.43	4.89
"CaliforniaLexington Park, MD"	15680	2013	2	200.88	4.95
"CaliforniaLexington Park, MD"	15680	2013	3	199.39	4.99
"CaliforniaLexington Park, MD"	15680	2013	4	199.85	5.13
"CaliforniaLexington Park, MD"	15680	2014	1	197.21	5.19
"CaliforniaLexington Park, MD"	15680	2014	2	195.47	5.35
"CaliforniaLexington Park, MD"	15680	2014	3	203.95	5.42
"CaliforniaLexington Park, MD"	15680	2014	4	200.2	5.13
"CaliforniaLexington Park, MD"	15680	2015	1	198.76	5.28
"CaliforniaLexington Park, MD"	15680	2015	2	201.53	5.43
"CaliforniaLexington Park, MD"	15680	2015	3	205.08	5.51
"CaliforniaLexington Park, MD"	15680	2015	4	201.78	5.54
"CaliforniaLexington Park, MD"	15680	2016	1	198.2	5.7
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1975	1		
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1975	2		
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1975	3		
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1975	4		
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1976	1		
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1976	2		
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1976	3		
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1976	4		
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1977	1	24.58	0.57
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1977	2	23.42	0.39
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1977	3	24.72	0.36
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1977	4	25.53	0.44
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1978	1	27.53	0.61
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1978	2	26.37	0.4
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1978	3	28.1	0.43
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1978	4	30.22	0.51
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1979	1	31.61	0.52
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1979	2	34.23	0.39
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1979	3	34.2	0.35
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1979	4	35.62	0.44
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1980	1	35.32	0.48
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1980	2	36.84	0.42
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1980	3	37.88	0.35
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1980	4	38	0.43
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1981	1	39.99	0.64
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1981	2	42.21	0.36
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1981	3	42.75	0.24
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1981	4	42.54	0.39
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1982	1	43.97	0.42
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1982	2	43.89	0.31
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1982	3	44.14	0.32
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1982	4	44.99	0.22
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1983	1	45.85	0.2
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1983	2	47.69	0.2
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1983	3	50.2	0.22
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1983	4	52.01	0.33
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1984	1	55.15	0.35
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1984	2	58.49	0.24
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1984	3	62.68	0.26
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1984	4	64.84	0.23
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1985	1	68.36	0.23
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1985	2	73.98	0.24
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1985	3	78.55	0.22
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1985	4	83.84	0.25
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1986	1	87.37	0.26
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1986	2	91.12	0.24
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1986	3	95.27	0.25
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1986	4	99.13	0.28
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1987	1	102	0.28
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1987	2	103.85	0.28
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1987	3	105.89	0.37
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1987	4	106.44	0.41
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1988	1	107.83	0.42
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1988	2	108.91	0.35
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1988	3	108.42	0.36
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1988	4	108.63	0.37
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1989	1	107.77	0.37
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1989	2	106.97	0.34
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1989	3	108.6	0.32
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1989	4	108.86	0.32
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1990	1	107.46	0.34
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1990	2	104.3	0.32
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1990	3	101.95	0.31
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1990	4	100.19	0.32
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1991	1	98.69	0.3
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1991	2	97.64	0.26
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1991	3	96.83	0.27
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1991	4	97.63	0.26
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1992	1	97.56	0.24
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1992	2	96.79	0.24
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1992	3	97.58	0.24
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1992	4	97.8	0.24
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1993	1	97.51	0.25
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1993	2	98.02	0.24
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1993	3	98.67	0.24
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1993	4	99.4	0.24
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1994	1	99.7	0.25
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1994	2	99.37	0.28
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1994	3	99.78	0.31
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1994	4	98.86	0.31
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1995	1	100	0
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1995	2	101.65	0.27
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1995	3	103.13	0.25
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1995	4	103.85	0.26
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1996	1	105.19	0.26
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1996	2	105.67	0.29
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1996	3	106.82	0.3
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1996	4	108.19	0.3
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1997	1	109.52	0.3
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1997	2	111.26	0.3
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1997	3	113.16	0.29
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1997	4	115	0.29
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1998	1	116.7	0.28
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1998	2	119.59	0.29
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1998	3	122.69	0.3
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1998	4	124.5	0.3
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1999	1	127.41	0.32
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1999	2	132.28	0.34
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1999	3	138.11	0.38
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	1999	4	141.78	0.41
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2000	1	148.29	0.43
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2000	2	153.18	0.42
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2000	3	158.82	0.41
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2000	4	162.64	0.41
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2001	1	166.85	0.41
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2001	2	171.98	0.41
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2001	3	177.59	0.43
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2001	4	180.39	0.43
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2002	1	185.12	0.44
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2002	2	191.32	0.46
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2002	3	195.79	0.46
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2002	4	199.48	0.47
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2003	1	202.54	0.48
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2003	2	205.04	0.48
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2003	3	208.19	0.49
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2003	4	215.69	0.54
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2004	1	218.39	0.54
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2004	2	222.69	0.55
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2004	3	233.24	0.6
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2004	4	235.74	0.6
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2005	1	240.65	0.62
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2005	2	246.05	0.64
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2005	3	249.54	0.65
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2005	4	249.29	0.68
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2006	1	248.32	0.69
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2006	2	245.23	0.66
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2006	3	243.8	0.65
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2006	4	244.01	0.64
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2007	1	242.56	0.64
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2007	2	238.35	0.63
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2007	3	234.57	0.62
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2007	4	234.83	0.61
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2008	1	234.08	0.59
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2008	2	227.71	0.59
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2008	3	223.36	0.6
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2008	4	223.49	0.58
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2009	1	223.32	0.55
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2009	2	218.98	0.54
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2009	3	216.21	0.55
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2009	4	216.65	0.54
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2010	1	215.98	0.55
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2010	2	215.58	0.55
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2010	3	216.78	0.53
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2010	4	217.15	0.53
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2011	1	214.72	0.56
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2011	2	212.86	0.56
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2011	3	213.92	0.54
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2011	4	214.48	0.53
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2012	1	213.11	0.53
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2012	2	213.27	0.54
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2012	3	214.84	0.54
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2012	4	215.96	0.54
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2013	1	217.21	0.56
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2013	2	220.27	0.58
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2013	3	225.58	0.64
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2013	4	227.48	0.68
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2014	1	229.49	0.73
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2014	2	235.12	0.69
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2014	3	238.35	0.69
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2014	4	239.88	0.69
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2015	1	241.76	0.69
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2015	2	245.67	0.73
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2015	3	251.4	0.8
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2015	4	253.28	0.83
"CambridgeNewtonFramingham, MA  (MSAD)"	15764	2016	1	255.78	0.84
"Camden, NJ  (MSAD)"	15804	1975	1		
"Camden, NJ  (MSAD)"	15804	1975	2		
"Camden, NJ  (MSAD)"	15804	1975	3		
"Camden, NJ  (MSAD)"	15804	1975	4		
"Camden, NJ  (MSAD)"	15804	1976	1		
"Camden, NJ  (MSAD)"	15804	1976	2		
"Camden, NJ  (MSAD)"	15804	1976	3		
"Camden, NJ  (MSAD)"	15804	1976	4		
"Camden, NJ  (MSAD)"	15804	1977	1		
"Camden, NJ  (MSAD)"	15804	1977	2		
"Camden, NJ  (MSAD)"	15804	1977	3		
"Camden, NJ  (MSAD)"	15804	1977	4		
"Camden, NJ  (MSAD)"	15804	1978	1	34.78	0.9
"Camden, NJ  (MSAD)"	15804	1978	2	32.27	0.6
"Camden, NJ  (MSAD)"	15804	1978	3	34.69	0.67
"Camden, NJ  (MSAD)"	15804	1978	4	37.54	0.76
"Camden, NJ  (MSAD)"	15804	1979	1	39.34	0.67
"Camden, NJ  (MSAD)"	15804	1979	2	39.38	0.56
"Camden, NJ  (MSAD)"	15804	1979	3	42.27	0.58
"Camden, NJ  (MSAD)"	15804	1979	4	45.7	0.6
"Camden, NJ  (MSAD)"	15804	1980	1	46.16	0.68
"Camden, NJ  (MSAD)"	15804	1980	2	49.15	0.78
"Camden, NJ  (MSAD)"	15804	1980	3	48.74	0.88
"Camden, NJ  (MSAD)"	15804	1980	4	51.06	0.77
"Camden, NJ  (MSAD)"	15804	1981	1	51.29	1.11
"Camden, NJ  (MSAD)"	15804	1981	2	51.45	1.06
"Camden, NJ  (MSAD)"	15804	1981	3	52.79	0.67
"Camden, NJ  (MSAD)"	15804	1981	4	51.88	0.92
"Camden, NJ  (MSAD)"	15804	1982	1	56.09	1.61
"Camden, NJ  (MSAD)"	15804	1982	2	53.63	1.51
"Camden, NJ  (MSAD)"	15804	1982	3	50.91	1.49
"Camden, NJ  (MSAD)"	15804	1982	4	52.8	0.69
"Camden, NJ  (MSAD)"	15804	1983	1	53.88	0.64
"Camden, NJ  (MSAD)"	15804	1983	2	54.78	0.52
"Camden, NJ  (MSAD)"	15804	1983	3	55.24	0.49
"Camden, NJ  (MSAD)"	15804	1983	4	56.25	0.55
"Camden, NJ  (MSAD)"	15804	1984	1	57.13	0.53
"Camden, NJ  (MSAD)"	15804	1984	2	57.39	0.39
"Camden, NJ  (MSAD)"	15804	1984	3	58.82	0.4
"Camden, NJ  (MSAD)"	15804	1984	4	58.91	0.36
"Camden, NJ  (MSAD)"	15804	1985	1	60.62	0.37
"Camden, NJ  (MSAD)"	15804	1985	2	61.38	0.34
"Camden, NJ  (MSAD)"	15804	1985	3	62.47	0.32
"Camden, NJ  (MSAD)"	15804	1985	4	64.62	0.36
"Camden, NJ  (MSAD)"	15804	1986	1	65.52	0.37
"Camden, NJ  (MSAD)"	15804	1986	2	67.61	0.32
"Camden, NJ  (MSAD)"	15804	1986	3	70.15	0.34
"Camden, NJ  (MSAD)"	15804	1986	4	72.59	0.36
"Camden, NJ  (MSAD)"	15804	1987	1	76.58	0.38
"Camden, NJ  (MSAD)"	15804	1987	2	80.03	0.39
"Camden, NJ  (MSAD)"	15804	1987	3	84.11	0.44
"Camden, NJ  (MSAD)"	15804	1987	4	87.95	0.49
"Camden, NJ  (MSAD)"	15804	1988	1	91.03	0.52
"Camden, NJ  (MSAD)"	15804	1988	2	94.45	0.49
"Camden, NJ  (MSAD)"	15804	1988	3	97.65	0.51
"Camden, NJ  (MSAD)"	15804	1988	4	99.05	0.52
"Camden, NJ  (MSAD)"	15804	1989	1	99.19	0.55
"Camden, NJ  (MSAD)"	15804	1989	2	100.97	0.52
"Camden, NJ  (MSAD)"	15804	1989	3	102.86	0.52
"Camden, NJ  (MSAD)"	15804	1989	4	103.27	0.52
"Camden, NJ  (MSAD)"	15804	1990	1	103.83	0.54
"Camden, NJ  (MSAD)"	15804	1990	2	102.64	0.52
"Camden, NJ  (MSAD)"	15804	1990	3	102.19	0.51
"Camden, NJ  (MSAD)"	15804	1990	4	101.01	0.53
"Camden, NJ  (MSAD)"	15804	1991	1	101.69	0.53
"Camden, NJ  (MSAD)"	15804	1991	2	101.14	0.48
"Camden, NJ  (MSAD)"	15804	1991	3	100.71	0.49
"Camden, NJ  (MSAD)"	15804	1991	4	102.11	0.48
"Camden, NJ  (MSAD)"	15804	1992	1	102.46	0.46
"Camden, NJ  (MSAD)"	15804	1992	2	101.56	0.46
"Camden, NJ  (MSAD)"	15804	1992	3	101.83	0.46
"Camden, NJ  (MSAD)"	15804	1992	4	102.1	0.45
"Camden, NJ  (MSAD)"	15804	1993	1	101.94	0.48
